category,file_name,relative_to_project,relative_to_data,parent_directory,suffix,size_bytes,size_mb,size_readable,modified_utc,created_utc
raw,FHA_HECMSnapshot_Aug2009.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2009.xls,raw\archived\hecm\FHA_HECMSnapshot_Aug2009.xls,raw\archived\hecm,xls,3896320,3.7158,3.72 MB,2025-03-23T11:11:47.494756+00:00,2025-03-23T11:11:47.493722+00:00
raw,FHA_HECMSnapshot_Aug2010.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2010.xls,raw\archived\hecm\FHA_HECMSnapshot_Aug2010.xls,raw\archived\hecm,xls,2852864,2.7207,2.72 MB,2025-03-23T11:11:47.507832+00:00,2025-03-23T11:11:47.506239+00:00
raw,FHA_HECMSnapshot_Aug2011.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2011.xls,raw\archived\hecm\FHA_HECMSnapshot_Aug2011.xls,raw\archived\hecm,xls,2761728,2.6338,2.63 MB,2025-03-23T11:11:47.520515+00:00,2025-03-23T11:11:47.519523+00:00
raw,FHA_HECMSnapshot_Aug2012.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2012.xls,raw\archived\hecm\FHA_HECMSnapshot_Aug2012.xls,raw\archived\hecm,xls,1972736,1.8813,1.88 MB,2025-03-23T11:11:47.530711+00:00,2025-03-23T11:11:47.529747+00:00
raw,FHA_HECMSnapshot_Aug2013.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2013.xls,raw\archived\hecm\FHA_HECMSnapshot_Aug2013.xls,raw\archived\hecm,xls,2920448,2.7852,2.79 MB,2025-03-23T11:11:47.545131+00:00,2025-03-23T11:11:47.544121+00:00
raw,FHA_HECMSnapshot_Aug2014.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2014.xls,raw\archived\hecm\FHA_HECMSnapshot_Aug2014.xls,raw\archived\hecm,xls,1887232,1.7998,1.80 MB,2025-03-23T11:11:47.555131+00:00,2025-03-23T11:11:47.554146+00:00
raw,FHA_HECMSnapshot_Aug2015.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2015.xls,raw\archived\hecm\FHA_HECMSnapshot_Aug2015.xls,raw\archived\hecm,xls,3506688,3.3442,3.34 MB,2025-03-23T11:11:47.571489+00:00,2025-03-23T11:11:47.569195+00:00
raw,FHA_HECMSnapshot_Aug2016.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2016.xls,raw\archived\hecm\FHA_HECMSnapshot_Aug2016.xls,raw\archived\hecm,xls,2727936,2.6016,2.60 MB,2025-03-23T11:11:47.584545+00:00,2025-03-23T11:11:47.583190+00:00
raw,FHA_HECMSnapshot_Aug2017.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2017.xls,raw\archived\hecm\FHA_HECMSnapshot_Aug2017.xls,raw\archived\hecm,xls,3068416,2.9263,2.93 MB,2025-03-23T11:11:47.600961+00:00,2025-03-23T11:11:47.598670+00:00
raw,FHA_HECMSnapshot_Aug2018.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2018.xls,raw\archived\hecm\FHA_HECMSnapshot_Aug2018.xls,raw\archived\hecm,xls,1793024,1.71,1.71 MB,2025-03-23T11:11:47.611057+00:00,2025-03-23T11:11:47.610083+00:00
raw,FHA_HECMSnapshot_Aug2019.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2019.xls,raw\archived\hecm\FHA_HECMSnapshot_Aug2019.xls,raw\archived\hecm,xls,2609152,2.4883,2.49 MB,2025-03-23T11:11:47.623514+00:00,2025-03-23T11:11:47.622504+00:00
raw,FHA_HECMSnapshot_Aug2020.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2020.xls,raw\archived\hecm\FHA_HECMSnapshot_Aug2020.xls,raw\archived\hecm,xls,5844992,5.5742,5.57 MB,2025-03-23T11:11:47.658304+00:00,2025-03-23T11:11:47.655557+00:00
raw,FHA_HECMSnapshot_Aug2021.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2021.xls,raw\archived\hecm\FHA_HECMSnapshot_Aug2021.xls,raw\archived\hecm,xls,11085312,10.5718,10.57 MB,2025-03-23T11:11:47.716200+00:00,2025-03-23T11:11:47.708123+00:00
raw,FHA_HECMSnapshot_Aug2022.xlsx,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2022.xlsx,raw\archived\hecm\FHA_HECMSnapshot_Aug2022.xlsx,raw\archived\hecm,xlsx,1332468,1.2707,1.27 MB,2025-03-23T11:11:47.727845+00:00,2025-03-23T11:11:47.725607+00:00
raw,FHA_HECMSnapshot_Aug2023.xlsx,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2023.xlsx,raw\archived\hecm\FHA_HECMSnapshot_Aug2023.xlsx,raw\archived\hecm,xlsx,1105307,1.0541,1.05 MB,2025-03-23T11:11:47.738339+00:00,2025-03-23T11:11:47.737853+00:00
raw,FHA_HECMSnapshot_Aug2024.xlsx,data\raw\archived\hecm\FHA_HECMSnapshot_Aug2024.xlsx,raw\archived\hecm\FHA_HECMSnapshot_Aug2024.xlsx,raw\archived\hecm,xlsx,1096760,1.046,1.05 MB,2024-11-05T16:26:10+00:00,2025-03-22T18:06:35.177674+00:00
raw,FHA_HECMSnapshot_Dec2009.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Dec2009.xls,raw\archived\hecm\FHA_HECMSnapshot_Dec2009.xls,raw\archived\hecm,xls,3535360,3.3716,3.37 MB,2025-03-23T11:11:47.754356+00:00,2025-03-23T11:11:47.753357+00:00
raw,FHA_HECMSnapshot_Dec2010.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Dec2010.xls,raw\archived\hecm\FHA_HECMSnapshot_Dec2010.xls,raw\archived\hecm,xls,2789376,2.6602,2.66 MB,2025-03-23T11:11:47.769181+00:00,2025-03-23T11:11:47.766190+00:00
raw,FHA_HECMSnapshot_Dec2011.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Dec2011.xls,raw\archived\hecm\FHA_HECMSnapshot_Dec2011.xls,raw\archived\hecm,xls,2263040,2.1582,2.16 MB,2025-03-23T11:11:47.782399+00:00,2025-03-23T11:11:47.780400+00:00
raw,FHA_HECMSnapshot_Dec2012.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Dec2012.xls,raw\archived\hecm\FHA_HECMSnapshot_Dec2012.xls,raw\archived\hecm,xls,2012672,1.9194,1.92 MB,2025-03-23T11:11:47.795700+00:00,2025-03-23T11:11:47.794667+00:00
raw,FHA_HECMSnapshot_Dec2014.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Dec2014.xls,raw\archived\hecm\FHA_HECMSnapshot_Dec2014.xls,raw\archived\hecm,xls,2722816,2.5967,2.60 MB,2025-03-23T11:11:47.811345+00:00,2025-03-23T11:11:47.809405+00:00
raw,FHA_HECMSnapshot_Dec2015.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Dec2015.xls,raw\archived\hecm\FHA_HECMSnapshot_Dec2015.xls,raw\archived\hecm,xls,2631680,2.5098,2.51 MB,2025-03-23T11:11:47.823811+00:00,2025-03-23T11:11:47.822757+00:00
raw,FHA_HECMSnapshot_Dec2016.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Dec2016.xls,raw\archived\hecm\FHA_HECMSnapshot_Dec2016.xls,raw\archived\hecm,xls,2928128,2.7925,2.79 MB,2025-03-23T11:11:47.839096+00:00,2025-03-23T11:11:47.836756+00:00
raw,FHA_HECMSnapshot_Dec2017.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Dec2017.xls,raw\archived\hecm\FHA_HECMSnapshot_Dec2017.xls,raw\archived\hecm,xls,2542592,2.4248,2.42 MB,2025-03-23T11:11:47.854481+00:00,2025-03-23T11:11:47.853459+00:00
raw,FHA_HECMSnapshot_Dec2018.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Dec2018.xls,raw\archived\hecm\FHA_HECMSnapshot_Dec2018.xls,raw\archived\hecm,xls,1080832,1.0308,1.03 MB,2025-03-23T11:11:47.862320+00:00,2025-03-23T11:11:47.861319+00:00
raw,FHA_HECMSnapshot_Dec2019.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Dec2019.xls,raw\archived\hecm\FHA_HECMSnapshot_Dec2019.xls,raw\archived\hecm,xls,3724288,3.5518,3.55 MB,2025-03-23T11:11:47.879990+00:00,2025-03-23T11:11:47.878997+00:00
raw,FHA_HECMSnapshot_Dec2020.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Dec2020.xls,raw\archived\hecm\FHA_HECMSnapshot_Dec2020.xls,raw\archived\hecm,xls,6628352,6.3213,6.32 MB,2025-03-23T11:11:47.912083+00:00,2025-03-23T11:11:47.909090+00:00
raw,FHA_HECMSnapshot_Dec2021.xlsx,data\raw\archived\hecm\FHA_HECMSnapshot_Dec2021.xlsx,raw\archived\hecm\FHA_HECMSnapshot_Dec2021.xlsx,raw\archived\hecm,xlsx,1206890,1.151,1.15 MB,2025-03-23T11:11:47.922788+00:00,2025-03-23T11:11:47.922788+00:00
raw,FHA_HECMSnapshot_Dec2022.xlsx,data\raw\archived\hecm\FHA_HECMSnapshot_Dec2022.xlsx,raw\archived\hecm\FHA_HECMSnapshot_Dec2022.xlsx,raw\archived\hecm,xlsx,1090296,1.0398,1.04 MB,2025-03-23T11:11:47.932803+00:00,2025-03-23T11:11:47.931782+00:00
raw,FHA_HECMSnapshot_Dec2023.xlsx,data\raw\archived\hecm\FHA_HECMSnapshot_Dec2023.xlsx,raw\archived\hecm\FHA_HECMSnapshot_Dec2023.xlsx,raw\archived\hecm,xlsx,1079474,1.0295,1.03 MB,2025-03-23T11:11:47.940214+00:00,2025-03-23T11:11:47.940214+00:00
raw,FHA_HECMSnapshot_Feb2009.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2009.xls,raw\archived\hecm\FHA_HECMSnapshot_Feb2009.xls,raw\archived\hecm,xls,5641728,5.3804,5.38 MB,2025-03-23T11:11:47.964490+00:00,2025-03-23T11:11:47.962480+00:00
raw,FHA_HECMSnapshot_Feb2010.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2010.xls,raw\archived\hecm\FHA_HECMSnapshot_Feb2010.xls,raw\archived\hecm,xls,3049472,2.9082,2.91 MB,2025-03-23T11:11:47.979453+00:00,2025-03-23T11:11:47.978452+00:00
raw,FHA_HECMSnapshot_Feb2011.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2011.xls,raw\archived\hecm\FHA_HECMSnapshot_Feb2011.xls,raw\archived\hecm,xls,3069440,2.9272,2.93 MB,2025-03-23T11:11:47.995456+00:00,2025-03-23T11:11:47.994460+00:00
raw,FHA_HECMSnapshot_Feb2012.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2012.xls,raw\archived\hecm\FHA_HECMSnapshot_Feb2012.xls,raw\archived\hecm,xls,2648576,2.5259,2.53 MB,2025-03-23T11:11:48.011279+00:00,2025-03-23T11:11:48.008261+00:00
raw,FHA_HECMSnapshot_Feb2013.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2013.xls,raw\archived\hecm\FHA_HECMSnapshot_Feb2013.xls,raw\archived\hecm,xls,2459648,2.3457,2.35 MB,2025-03-23T11:11:48.024112+00:00,2025-03-23T11:11:48.023124+00:00
raw,FHA_HECMSnapshot_Feb2014.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2014.xls,raw\archived\hecm\FHA_HECMSnapshot_Feb2014.xls,raw\archived\hecm,xls,2882560,2.749,2.75 MB,2025-03-23T11:11:48.041321+00:00,2025-03-23T11:11:48.040268+00:00
raw,FHA_HECMSnapshot_Feb2015.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2015.xls,raw\archived\hecm\FHA_HECMSnapshot_Feb2015.xls,raw\archived\hecm,xls,2928128,2.7925,2.79 MB,2025-03-23T11:11:48.056236+00:00,2025-03-23T11:11:48.055227+00:00
raw,FHA_HECMSnapshot_Feb2016.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2016.xls,raw\archived\hecm\FHA_HECMSnapshot_Feb2016.xls,raw\archived\hecm,xls,2824192,2.6934,2.69 MB,2025-03-23T11:11:48.073332+00:00,2025-03-23T11:11:48.071248+00:00
raw,FHA_HECMSnapshot_Feb2017.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2017.xls,raw\archived\hecm\FHA_HECMSnapshot_Feb2017.xls,raw\archived\hecm,xls,2804736,2.6748,2.67 MB,2025-03-23T11:11:48.086869+00:00,2025-03-23T11:11:48.084864+00:00
raw,FHA_HECMSnapshot_Feb2018.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2018.xls,raw\archived\hecm\FHA_HECMSnapshot_Feb2018.xls,raw\archived\hecm,xls,2777600,2.6489,2.65 MB,2025-03-23T11:11:48.104615+00:00,2025-03-23T11:11:48.102657+00:00
raw,FHA_HECMSnapshot_Feb2019.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2019.xls,raw\archived\hecm\FHA_HECMSnapshot_Feb2019.xls,raw\archived\hecm,xls,2209792,2.1074,2.11 MB,2025-03-23T11:11:48.116119+00:00,2025-03-23T11:11:48.114222+00:00
raw,FHA_HECMSnapshot_Feb2020.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2020.xls,raw\archived\hecm\FHA_HECMSnapshot_Feb2020.xls,raw\archived\hecm,xls,4731392,4.5122,4.51 MB,2025-03-23T11:11:48.138452+00:00,2025-03-23T11:11:48.136454+00:00
raw,FHA_HECMSnapshot_Feb2021.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2021.xls,raw\archived\hecm\FHA_HECMSnapshot_Feb2021.xls,raw\archived\hecm,xls,8392192,8.0034,8.00 MB,2025-03-23T11:11:48.174778+00:00,2025-03-23T11:11:48.171721+00:00
raw,FHA_HECMSnapshot_Feb2022.xlsx,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2022.xlsx,raw\archived\hecm\FHA_HECMSnapshot_Feb2022.xlsx,raw\archived\hecm,xlsx,1196205,1.1408,1.14 MB,2025-03-23T11:11:48.185624+00:00,2025-03-23T11:11:48.184734+00:00
raw,FHA_HECMSnapshot_Feb2023.xlsx,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2023.xlsx,raw\archived\hecm\FHA_HECMSnapshot_Feb2023.xlsx,raw\archived\hecm,xlsx,1053596,1.0048,1.00 MB,2025-03-23T11:11:48.193565+00:00,2025-03-23T11:11:48.192556+00:00
raw,FHA_HECMSnapshot_Feb2024.xlsx,data\raw\archived\hecm\FHA_HECMSnapshot_Feb2024.xlsx,raw\archived\hecm\FHA_HECMSnapshot_Feb2024.xlsx,raw\archived\hecm,xlsx,1059011,1.01,1.01 MB,2025-03-23T11:11:48.201717+00:00,2025-03-23T11:11:48.200768+00:00
raw,FHA_HECMSnapshot_Historical.csv,data\raw\archived\hecm\FHA_HECMSnapshot_Historical.csv,raw\archived\hecm\FHA_HECMSnapshot_Historical.csv,raw\archived\hecm,csv,53161279,50.6985,50.70 MB,2025-03-23T11:11:48.420129+00:00,2025-03-23T11:11:48.402589+00:00
raw,FHA_HECMSnapshot_Jan2009.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2009.xls,raw\archived\hecm\FHA_HECMSnapshot_Jan2009.xls,raw\archived\hecm,xls,3916800,3.7354,3.74 MB,2025-03-23T11:11:48.439863+00:00,2025-03-23T11:11:48.438879+00:00
raw,FHA_HECMSnapshot_Jan2010.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2010.xls,raw\archived\hecm\FHA_HECMSnapshot_Jan2010.xls,raw\archived\hecm,xls,3293696,3.1411,3.14 MB,2025-03-23T11:11:48.455696+00:00,2025-03-23T11:11:48.454669+00:00
raw,FHA_HECMSnapshot_Jan2011.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2011.xls,raw\archived\hecm\FHA_HECMSnapshot_Jan2011.xls,raw\archived\hecm,xls,2896896,2.7627,2.76 MB,2025-03-23T11:11:48.469871+00:00,2025-03-23T11:11:48.468869+00:00
raw,FHA_HECMSnapshot_Jan2012.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2012.xls,raw\archived\hecm\FHA_HECMSnapshot_Jan2012.xls,raw\archived\hecm,xls,2504192,2.3882,2.39 MB,2025-03-23T11:11:48.483934+00:00,2025-03-23T11:11:48.482930+00:00
raw,FHA_HECMSnapshot_Jan2013.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2013.xls,raw\archived\hecm\FHA_HECMSnapshot_Jan2013.xls,raw\archived\hecm,xls,2590208,2.4702,2.47 MB,2025-03-23T11:11:48.496931+00:00,2025-03-23T11:11:48.495931+00:00
raw,FHA_HECMSnapshot_Jan2014.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2014.xls,raw\archived\hecm\FHA_HECMSnapshot_Jan2014.xls,raw\archived\hecm,xls,2802688,2.6729,2.67 MB,2025-03-23T11:11:48.512057+00:00,2025-03-23T11:11:48.511071+00:00
raw,FHA_HECMSnapshot_Jan2015.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2015.xls,raw\archived\hecm\FHA_HECMSnapshot_Jan2015.xls,raw\archived\hecm,xls,2707968,2.5825,2.58 MB,2025-03-23T11:11:48.527449+00:00,2025-03-23T11:11:48.526446+00:00
raw,FHA_HECMSnapshot_Jan2016.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2016.xls,raw\archived\hecm\FHA_HECMSnapshot_Jan2016.xls,raw\archived\hecm,xls,2453504,2.3398,2.34 MB,2025-03-23T11:11:48.539830+00:00,2025-03-23T11:11:48.538829+00:00
raw,FHA_HECMSnapshot_Jan2017.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2017.xls,raw\archived\hecm\FHA_HECMSnapshot_Jan2017.xls,raw\archived\hecm,xls,2884096,2.7505,2.75 MB,2025-03-23T11:11:48.554830+00:00,2025-03-23T11:11:48.553846+00:00
raw,FHA_HECMSnapshot_Jan2018.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2018.xls,raw\archived\hecm\FHA_HECMSnapshot_Jan2018.xls,raw\archived\hecm,xls,3303936,3.1509,3.15 MB,2025-03-23T11:11:48.571690+00:00,2025-03-23T11:11:48.570174+00:00
raw,FHA_HECMSnapshot_Jan2019.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2019.xls,raw\archived\hecm\FHA_HECMSnapshot_Jan2019.xls,raw\archived\hecm,xls,1085952,1.0356,1.04 MB,2025-03-23T11:11:48.579041+00:00,2025-03-23T11:11:48.578039+00:00
raw,FHA_HECMSnapshot_Jan2020.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2020.xls,raw\archived\hecm\FHA_HECMSnapshot_Jan2020.xls,raw\archived\hecm,xls,4931072,4.7026,4.70 MB,2025-03-23T11:11:48.604791+00:00,2025-03-23T11:11:48.601391+00:00
raw,FHA_HECMSnapshot_Jan2021.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2021.xls,raw\archived\hecm\FHA_HECMSnapshot_Jan2021.xls,raw\archived\hecm,xls,7655424,7.3008,7.30 MB,2025-03-23T11:11:48.643538+00:00,2025-03-23T11:11:48.638084+00:00
raw,FHA_HECMSnapshot_Jan2022.xlsx,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2022.xlsx,raw\archived\hecm\FHA_HECMSnapshot_Jan2022.xlsx,raw\archived\hecm,xlsx,1273258,1.2143,1.21 MB,2025-03-23T11:11:48.657336+00:00,2025-03-23T11:11:48.656320+00:00
raw,FHA_HECMSnapshot_Jan2023.xlsx,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2023.xlsx,raw\archived\hecm\FHA_HECMSnapshot_Jan2023.xlsx,raw\archived\hecm,xlsx,1067137,1.0177,1.02 MB,2025-03-23T11:11:48.667336+00:00,2025-03-23T11:11:48.667336+00:00
raw,FHA_HECMSnapshot_Jan2024.xlsx,data\raw\archived\hecm\FHA_HECMSnapshot_Jan2024.xlsx,raw\archived\hecm\FHA_HECMSnapshot_Jan2024.xlsx,raw\archived\hecm,xlsx,1070858,1.0212,1.02 MB,2025-03-23T11:11:48.677588+00:00,2025-03-23T11:11:48.676615+00:00
raw,FHA_HECMSnapshot_Jul2009.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jul2009.xls,raw\archived\hecm\FHA_HECMSnapshot_Jul2009.xls,raw\archived\hecm,xls,4220928,4.0254,4.03 MB,2025-03-23T11:11:48.696848+00:00,2025-03-23T11:11:48.695845+00:00
raw,FHA_HECMSnapshot_Jul2010.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jul2010.xls,raw\archived\hecm\FHA_HECMSnapshot_Jul2010.xls,raw\archived\hecm,xls,2565120,2.4463,2.45 MB,2025-03-23T11:11:48.710738+00:00,2025-03-23T11:11:48.710227+00:00
raw,FHA_HECMSnapshot_Jul2011.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jul2011.xls,raw\archived\hecm\FHA_HECMSnapshot_Jul2011.xls,raw\archived\hecm,xls,2638336,2.5161,2.52 MB,2025-03-23T11:11:48.724745+00:00,2025-03-23T11:11:48.723759+00:00
raw,FHA_HECMSnapshot_Jul2012.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jul2012.xls,raw\archived\hecm\FHA_HECMSnapshot_Jul2012.xls,raw\archived\hecm,xls,1871872,1.7852,1.79 MB,2025-03-23T11:11:48.734744+00:00,2025-03-23T11:11:48.733759+00:00
raw,FHA_HECMSnapshot_Jul2013.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jul2013.xls,raw\archived\hecm\FHA_HECMSnapshot_Jul2013.xls,raw\archived\hecm,xls,3094016,2.9507,2.95 MB,2025-03-23T11:11:48.750041+00:00,2025-03-23T11:11:48.749057+00:00
raw,FHA_HECMSnapshot_Jul2014.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jul2014.xls,raw\archived\hecm\FHA_HECMSnapshot_Jul2014.xls,raw\archived\hecm,xls,2249216,2.145,2.15 MB,2025-03-23T11:11:48.763045+00:00,2025-03-23T11:11:48.762058+00:00
raw,FHA_HECMSnapshot_Jul2015.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jul2015.xls,raw\archived\hecm\FHA_HECMSnapshot_Jul2015.xls,raw\archived\hecm,xls,3078656,2.936,2.94 MB,2025-03-23T11:11:48.777890+00:00,2025-03-23T11:11:48.776551+00:00
raw,FHA_HECMSnapshot_Jul2016.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jul2016.xls,raw\archived\hecm\FHA_HECMSnapshot_Jul2016.xls,raw\archived\hecm,xls,2235904,2.1323,2.13 MB,2025-03-23T11:11:48.790409+00:00,2025-03-23T11:11:48.789510+00:00
raw,FHA_HECMSnapshot_Jul2017.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jul2017.xls,raw\archived\hecm\FHA_HECMSnapshot_Jul2017.xls,raw\archived\hecm,xls,2717696,2.5918,2.59 MB,2025-03-23T11:11:48.804791+00:00,2025-03-23T11:11:48.802789+00:00
raw,FHA_HECMSnapshot_Jul2018.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jul2018.xls,raw\archived\hecm\FHA_HECMSnapshot_Jul2018.xls,raw\archived\hecm,xls,1651712,1.5752,1.58 MB,2025-03-23T11:11:48.814951+00:00,2025-03-23T11:11:48.813966+00:00
raw,FHA_HECMSnapshot_Jul2019.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jul2019.xls,raw\archived\hecm\FHA_HECMSnapshot_Jul2019.xls,raw\archived\hecm,xls,2204160,2.1021,2.10 MB,2025-03-23T11:11:48.826951+00:00,2025-03-23T11:11:48.825950+00:00
raw,FHA_HECMSnapshot_Jul2020.xls,data\raw\archived\hecm\FHA_HECMSnapshot_Jul2020.xls,raw\archived\hecm\FHA_HECMSnapshot_Jul2020.xls,raw\archived\hecm,xls,5951488,5.6758,5.68 MB,2025-03-23T11:11:48.856009+00:00,2025-03-23T11:11:48.854012+00:00
